Event H-ID,Start page event,End page event,Page Event Number,Line,Narrative Status,Conflict,Harmony,Religious Syncretism,Partition,Characters(s) in Event H-ID,Characters(s) in Event RecordTitle,Location of Event (Text place) H-ID,Location of Event RecordTitle
2758,64,65,1,"Suddenly, the fakir sat up and stared back at Nathu.",,,,,,1265|185,"Fakir, Unknown in Tamas|Servant to Murad Ali, Nathu in Tamas",617,Bara Bazaar in Tamas
2761,149,150,2,The matter hadn't yet been decided,,,Religion,,TRUE,146|1496|1647|2759|618,"Dutt, Dev in Tamas|Lal, Manohar in Tamas|Ali, Murad in Tamas|Congress Candidate, Mangal Sen in Tamas|Congress Committee secretary, Bakhshi in Tamas",2762,Peace Bus in Tamas
2763,133,133,1,The Relief Committee members were just getting up when,,,Nation,,TRUE,2756|1496|618|2767,"Committee Members, Relief in Tamas|Lal, Manohar in Tamas|Congress Committee secretary, Bakhshi in Tamas|Unknown, Activist in Tamas",137,Relief Committee Office in Tamas
2768,134,134,1,While Richard was making the rounds in the city,,,,,TRUE,167,"Deputy Commissioner, Richard in Tamas",211,THE CITY in Tamas
2769,134,134,2,Liza was going mad with boredom,,Interpersonal,,,FALSE,169|2770,"Richard's wife, Liza in Tamas|The cook at DC's house, The bearer in Tamas",235,Richard & Liza's bungalow in Tamas
2771,134,134,3,And then she’d return to the dining room with a faint groan,,Interpersonal,,,FALSE,169,"Richard's wife, Liza in Tamas",235,Richard & Liza's bungalow in Tamas
2772,134,134,4,Richard returned at around eight o’clock.,,Interpersonal,,,FALSE,167|169,"Deputy Commissioner, Richard in Tamas|Richard's wife, Liza in Tamas",235,Richard & Liza's bungalow in Tamas
2773,134,134,5,When he was transferred here he’d got this sofa from Commissioner Lawrence,,,,,,2774|2775|2776,"Commissioner, Lawrence in Tamas|Commissioner Lawrence's, Wife in Tamas|Unknown Young, Captain in Tamas",235,Richard & Liza's bungalow in Tamas
2777,135,136,1,Liza woke up when they reached the bedroom,,Interpersonal,,,FALSE,169|167,"Richard's wife, Liza in Tamas|Deputy Commissioner, Richard in Tamas",235,Richard & Liza's bungalow in Tamas
2778,108,108,1,Aunt Abida had become very quiet and spent a longer time,,,,,,315,"Hasan, Abida in Sunlight on a Broken Column",2779,Mosque in Sunlight on a Broken Column
2780,108,111,2,There was silence while Uncle Hamid took his pouch,,,,,,321|318|416|317|316|488|487,"Hasan, Hamid in Sunlight on a Broken Column|Hasan, Zahra in Sunlight on a Broken Column|Hasan, Saira in Sunlight on a Broken Column|Hasan, Laila in Sunlight on a Broken Column|Hasan, Majida in Sunlight on a Broken Column|Unknown, Zahid in Sunlight on a Broken Column|Unknown, Asad in Sunlight on a Broken Column",2166,Hasan family house in Sunlight on a Broken Column
2781,65,66,2,"Just then, he saw Murad Ali walking towards him",,,,,,1647|185,"Ali, Murad in Tamas|Servant to Murad Ali, Nathu in Tamas",617,Bara Bazaar in Tamas
2782,113,113,1,Once again the house at Hasanpur,,,,,,316,"Hasan, Majida in Sunlight on a Broken Column",1991,House in Sunlight on a Broken Column
2783,113,113,2,The elders were more curious about Zahra's dowry,,,,,,318|319|317,"Hasan, Zahra in Sunlight on a Broken Column|Unknown, Hakiman in Sunlight on a Broken Column|Hasan, Laila in Sunlight on a Broken Column",1991,House in Sunlight on a Broken Column
2784,66,68,2,"When the door opened, and Nathu’s wife saw him",,,,,,185|608,"Servant to Murad Ali, Nathu in Tamas|Nathu's wife, Unknown in Tamas",1663,Nathu's Room (Home) in Tamas
2785,124,126,1,Shortly after we met she asked me,,,,,,431|434|433|317,"Chatterjee, Nita in Sunlight on a Broken Column|Davis, Joan in Sunlight on a Broken Column|Waheed, Nadira in Sunlight on a Broken Column|Hasan, Laila in Sunlight on a Broken Column",2788,College in Sunlight on a Broken Column
2786,68,68,2,Just then dogs began to bark loudly across the field,,,,,,185|608,"Servant to Murad Ali, Nathu in Tamas|Nathu's wife, Unknown in Tamas",1663,Nathu's Room (Home) in Tamas
2787,68,69,2,"Far outside the city, this same uproar,",,,,,,167|169,"Deputy Commissioner, Richard in Tamas|Richard's wife, Liza in Tamas",235,Richard & Liza's bungalow in Tamas
2809,70,71,1,‘This house is always in a state of chaos,,,,,,2398|2404|2399,"Narayan, Lala Lakshmi in Tamas|Narayan/Lala Lakshmi's wife, Unknown in Tamas|Lala's Servant, Nanaku in Tamas",2442,Lala ji's house in Tamas
2810,71,71,2,When Lala ji peered down over the wall,,,,,,2398|2400,"Narayan, Lala Lakshmi in Tamas|Deen, Fateh in Tamas",2442,Lala ji's house in Tamas
2811,72,73,2,"‘Good God, there’s no telling with him!’",,Interpersonal,,,,2398|2404,"Narayan, Lala Lakshmi in Tamas|Narayan/Lala Lakshmi's wife, Unknown in Tamas",2442,Lala ji's house in Tamas
2812,73,73,2,Just then they heard the echo of slogans from a distance.,,Religion,,,,,,2415,Shiva Temple in Tamas
2813,73,74,3,"‘Listen, Ranvir’s mother, call Nanaku up here.’",,,,,,2398|2404,"Narayan, Lala Lakshmi in Tamas|Narayan/Lala Lakshmi's wife, Unknown in Tamas",2442,Lala ji's house in Tamas
2814,74,74,1,But then they heard the sound of someone running in the back gali.,,Religion,,,,2398|2399,"Narayan, Lala Lakshmi in Tamas|Lala's Servant, Nanaku in Tamas",2442,Lala ji's house in Tamas
2815,1,1,1,If only she could take the worm out of her womb and fling it away!,,,,,FALSE,248,"Sahukars, Pooro in Pinjar",334,Rashida's home in Pinjar
2816,1,1,2,Memories of the days past came crowding into her mind.,,,,,FALSE,248,"Sahukars, Pooro in Pinjar",334,Rashida's home in Pinjar
2817,1,1,3,"The first thing Pooro’s parents did on their return to Chitto was to find a young man – the son of a well-to-do family in the neighbouring village, Rattoval – for the hand of their daughter.",,,,,FALSE,248,"Sahukars, Pooro in Pinjar",334,Rashida's home in Pinjar
2818,1,1,4,"The first thing Pooro’s parents did on their return to Chitto was to find a young man – the son of a well-to-do family in the neighbouring village, Rattoval – for the hand of their daughter.",,,,,FALSE,248,"Sahukars, Pooro in Pinjar",334,Rashida's home in Pinjar
2819,2,3,1,The women of the village brought cowdung and made an idol in her courtyard.,,,Religion,,FALSE,248,"Sahukars, Pooro in Pinjar",338,"Pooro's home, Chatto village in Pinjar"
2820,3,3,1,Pooro was now fifteen. She felt a strange upsurge of blood in her limbs.,,,,,FALSE,248,"Sahukars, Pooro in Pinjar",2821,Neighbouring Market in Pinjar
2822,3,3,2,There was another reason to be cautious – the Muslims had become very aggressive.,,Religion,,,FALSE,248,"Sahukars, Pooro in Pinjar",2821,Neighbouring Market in Pinjar
2823,3,3,3,She would keep her friends engaged in gossip while her eyes watched the footpath which led to Ram Chand’s village.,,,Interpersonal,,FALSE,248,"Sahukars, Pooro in Pinjar",2824,Field in Pinjar
2825,5,6,1,"A man suddenly emerged from behind a peepul tree and stood in the middle of the path, barring her way. It was the Muslim lad, Rashida.",,Interpersonal,,,FALSE,248|297,"Sahukars, Pooro in Pinjar|Shaikh, Rashida in Pinjar",2824,Field in Pinjar
2826,6,6,1,Rashida was standing by the trunk of a tree staring at her. Pooro felt the blood drain from her legs.,,Interpersonal,,,FALSE,248|297,"Sahukars, Pooro in Pinjar|Shaikh, Rashida in Pinjar",2824,Field in Pinjar
2827,7,8,1,Pooro ran up to her mother and clasped her by the knees. Mother and daughter burst into tears.,,,Interpersonal,,FALSE,248|2434,"Sahukars, Pooro in Pinjar|Sahukar, Pooro's Mother in Pinjar",2829,Pooro's courtyard in her home in Pinjar
2830,7,8,2,She reeled under the blow; she felt a human arm entwine about her waist and lift her into the air.,,Interpersonal,,,FALSE,248|297,"Sahukars, Pooro in Pinjar|Shaikh, Rashida in Pinjar",2824,Field in Pinjar
2831,8,9,1,"She had lost consciousness, and when she came to her senses she found herself on a charpoy in a room with the door shut.",,Interpersonal,,,FALSE,248,"Sahukars, Pooro in Pinjar",334,Rashida's home in Pinjar
2832,8,9,2,She reeled under the blow; she felt a human arm entwine about her waist and lift her into the air.,,Interpersonal,,,FALSE,248|297,"Sahukars, Pooro in Pinjar|Shaikh, Rashida in Pinjar",2824,Field in Pinjar
2836,8,9,3,"She sat up on the charpoy. “Where am I?” “You are with me,” was his simple reply.",,,,,FALSE,248|297,"Sahukars, Pooro in Pinjar|Shaikh, Rashida in Pinjar",334,Rashida's home in Pinjar
2837,8,9,4,“My sins be forgiven me! Speak to me just once!” said a voice beside her. Pooro raised her fevered head. It was Rashida.,,,,,FALSE,248|297,"Sahukars, Pooro in Pinjar|Shaikh, Rashida in Pinjar",334,Rashida's home in Pinjar
2844,290,291,1,Nandi had remained unquestioningly loyal throughout the period,,Gender,,,FALSE,344|317|2845,"Unknown, Nandi in Sunlight on a Broken Column|Hasan, Laila in Sunlight on a Broken Column|Laila's child, Unknown in Sunlight on a Broken Column",1991,House in Sunlight on a Broken Column
2856,291,292,1,Agarwal's business prospered with the war.,,,,,FALSE,325,"Agarwal, Sita in Sunlight on a Broken Column",2147,Hasanpur in Sunlight on a Broken Column
2862,292,293,1,"""Oh no,"" protested Nandi, greatly shocked.",,,,,FALSE,344|317,"Unknown, Nandi in Sunlight on a Broken Column|Hasan, Laila in Sunlight on a Broken Column",2147,Hasanpur in Sunlight on a Broken Column
2882,53,53,1,Once more the husband and wife fell silent,,,,,FALSE,248|297,"Sahukars, Pooro in Pinjar|Shaikh, Rashida in Pinjar",355,Sakkar village in Pinjar
2883,53,54,2,It was said that men were being slaughtered,,Religion|Nation,,,TRUE,,,355,Sakkar village in Pinjar
2884,54,54,1,"With her own eyes, Hamida saw men",,Religion|Nation,,,TRUE,248,"Sahukars, Pooro in Pinjar",355,Sakkar village in Pinjar
2886,54,54,2,The streets ran with blood and were,,Religion|Nation,,,TRUE,,,2887,India in Pinjar
2888,54,54,3,"In some cities, barricades were put up to divide",,Religion,,,TRUE,,,2887,India in Pinjar
2889,54,54,4,"Some had been forced into marriage, some murdered",,Religion|Gender,,,TRUE,,,2887,India in Pinjar
2890,54,54,5,In Hamida’s village they beat drums of joy,,,,,TRUE,2891,"Muslims of Sakkar, Unknown in Pinjar",355,Sakkar village in Pinjar
2892,54,55,6,"Every day, with   the Muslims foregathered",,Religion,,,TRUE,2891|527,"Muslims of Sakkar, Unknown in Pinjar|Unkown, Hindus of Sakkar in Pinjar",355,Sakkar village in Pinjar
2893,55,55,1,The Hindus in the villages next to theirs began to flee,,Religion,,,TRUE,569,"Neighbouring Village Hindus, Unknown in Pinjar",2894,Neighbouring Village to Sakkar in Pinjar
2895,55,55,3,The Hindus moved into one home for safety,,Religion,,,TRUE,571,"Hindus of Chatto, Unkown in Pinjar",338,"Pooro's home, Chatto village in Pinjar"
2896,55,55,4,They broke into the homes of the Hindus,,Religion,,,TRUE,570,"Muslims of Chatto, Unknown in Pinjar",338,"Pooro's home, Chatto village in Pinjar"
2897,55,55,2,"They fled during the night, but some were",,Religion,,,TRUE,569,"Neighbouring Village Hindus, Unknown in Pinjar",2894,Neighbouring Village to Sakkar in Pinjar
2898,55,55,5,One morning they decided to assault the house,,Religion,,,TRUE,570|571,"Muslims of Chatto, Unknown in Pinjar|Hindus of Chatto, Unkown in Pinjar",338,"Pooro's home, Chatto village in Pinjar"
2899,55,55,7,Just then an Indian armed military convoy drove,,,,,TRUE,572,"Indian Soldiers, Unkown in Pinjar",338,"Pooro's home, Chatto village in Pinjar"
2900,55,55,8,The soldiers ignored the protests of their relatives,,Religion,,,TRUE,572,"Indian Soldiers, Unkown in Pinjar",338,"Pooro's home, Chatto village in Pinjar"
2901,56,56,1,One day Hamida saw a band of a dozen or,,Gender,,,,248|579|573,"Sahukars, Pooro in Pinjar|Goondas, Unknown in Pinjar|Young Girl, Unkown in Pinjar",355,Sakkar village in Pinjar
2902,56,56,2,That evening Hamida discovered a young girl,,Nation,,,TRUE,248|574,"Sahukars, Pooro in Pinjar|Young Refugee Girl, Unknown in Pinjar",355,Sakkar village in Pinjar
2903,56,56,3,"After sunset, bands of goondas stole in",,Gender,,,FALSE,579|578,"Goondas, Unknown in Pinjar|Refugees from Rattoval, Unkown in Pinjar",355,Sakkar village in Pinjar
2904,56,56,4,She escaped from the clutches of her ravishers,,Gender,,,FALSE,574|579,"Young Refugee Girl, Unknown in Pinjar|Goondas, Unknown in Pinjar",355,Sakkar village in Pinjar
2905,56,56,5,Hamida hid the girl in one of the rooms,,,,,FALSE,248|574,"Sahukars, Pooro in Pinjar|Young Refugee Girl, Unknown in Pinjar",355,Sakkar village in Pinjar
2906,56,56,6,Next morning strangers came to Chatto,,Gender,,,TRUE,575,"Strangers, Unknown in Pinjar",338,"Pooro's home, Chatto village in Pinjar"
2907,56,57,7,The following evening a convoy of refugees,,Nation,,,TRUE,578|577,"Refugees from Rattoval, Unkown in Pinjar|Police Constables, Unknown in Pinjar",2912,Refugee Encampment outside Chatto in Pinjar
2908,57,57,1,She spotted Ram Chand in the midst of the crowd,,,Interpersonal|Religion,,TRUE,248|282,"Sahukars, Pooro in Pinjar|Chand, Ram in Pinjar",2912,Refugee Encampment outside Chatto in Pinjar
2909,57,57,2,Hamida told her husband that she meant,,,Religion,,FALSE,297|248|574,"Shaikh, Rashida in Pinjar|Sahukars, Pooro in Pinjar|Young Refugee Girl, Unknown in Pinjar",355,Sakkar village in Pinjar
2914,57,58,3,The two women slipped past the sentries,,,,,FALSE,248|574|282,"Sahukars, Pooro in Pinjar|Young Refugee Girl, Unknown in Pinjar|Chand, Ram in Pinjar",2912,Refugee Encampment outside Chatto in Pinjar
2915,58,58,1,"""She was with us when we left our home",,,,,TRUE,248|282,"Sahukars, Pooro in Pinjar|Chand, Ram in Pinjar",2912,Refugee Encampment outside Chatto in Pinjar
2916,59,59,1,Then Hamida introduced the girl she had brought,,,Interpersonal,,FALSE,574|248|282,"Young Refugee Girl, Unknown in Pinjar|Sahukars, Pooro in Pinjar|Chand, Ram in Pinjar",2912,Refugee Encampment outside Chatto in Pinjar
2917,59,59,2,The sentries started to awaken the refugees,,,,,TRUE,577|578|248,"Police Constables, Unknown in Pinjar|Refugees from Rattoval, Unkown in Pinjar|Sahukars, Pooro in Pinjar",2912,Refugee Encampment outside Chatto in Pinjar
2918,60,60,1,"As she turned back, a police constable",,,,,FALSE,248|577,"Sahukars, Pooro in Pinjar|Police Constables, Unknown in Pinjar",2912,Refugee Encampment outside Chatto in Pinjar
2922,294,294,1,There was a fountain at one end of the garden,,,,,,317,"Hasan, Laila in Sunlight on a Broken Column",1991,House in Sunlight on a Broken Column
2923,294,295,2,Waliuddin had not been successful like his friend,,Religion,,,TRUE,317,"Hasan, Laila in Sunlight on a Broken Column",1991,House in Sunlight on a Broken Column
2924,295,296,2,Sita was a leader in the new social world,,,,,,317,"Hasan, Laila in Sunlight on a Broken Column",1991,House in Sunlight on a Broken Column
2925,296,297,2,It was the Sita she had not been able to destroy who had travelled a day and night,,Interpersonal,,,,317,"Hasan, Laila in Sunlight on a Broken Column",1991,House in Sunlight on a Broken Column
2926,297,298,2,The sound of a long shut door being pushed open,,,,,,317|2927,"Hasan, Laila in Sunlight on a Broken Column|Unknown, Watchman in Sunlight on a Broken Column",1991,House in Sunlight on a Broken Column
2931,91,92,2,On a wide sandy space by the river,,,,,,2932|317|318|319,"Unknown, Contestants in Sunlight on a Broken Column|Hasan, Laila in Sunlight on a Broken Column|Hasan, Zahra in Sunlight on a Broken Column|Unknown, Hakiman in Sunlight on a Broken Column",2320,Wide sandy space on the river in Sunlight on a Broken Column
2936,181,181,1,My uncle and aunt stood by the,,,,,FALSE,321|315,"Hasan, Hamid in Sunlight on a Broken Column|Hasan, Abida in Sunlight on a Broken Column",1950,Lawn in Sunlight on a Broken Column
2938,181,182,3,When the scarlet livery of the,,,,,,894|2939,"Raja of Bhimnagar, Unknown in Sunlight on a Broken Column|Raja of Bhimnagar's coolies, Unknown in Sunlight on a Broken Column",1950,Lawn in Sunlight on a Broken Column
2947,187,189,2,Nothing could have been more welcome,,,,,,317|325|433|1079|920|1037|1080|913|910,"Hasan, Laila in Sunlight on a Broken Column|Agarwal, Sita in Sunlight on a Broken Column|Waheed, Nadira in Sunlight on a Broken Column|Singh, Thakur Ranjit in Sunlight on a Broken Column|Husain, Ameer in Sunlight on a Broken Column|Unknown, Akbar in Sunlight on a Broken Column|Ali, Kunwar Raza in Sunlight on a Broken Column|Hasan, Saleem in Sunlight on a Broken Column|Hasan, Kemal in Sunlight on a Broken Column",1950,Lawn in Sunlight on a Broken Column
2948,190,192,1,We met two long days after,,,,,,317|920|1080|1079,"Hasan, Laila in Sunlight on a Broken Column|Husain, Ameer in Sunlight on a Broken Column|Ali, Kunwar Raza in Sunlight on a Broken Column|Singh, Thakur Ranjit in Sunlight on a Broken Column",1922,Tennis Court in Sunlight on a Broken Column
2949,198,199,1,When I returned Kemal had assumed,,Class|Interpersonal,,,,317|910|321|1079|913|920,"Hasan, Laila in Sunlight on a Broken Column|Hasan, Kemal in Sunlight on a Broken Column|Hasan, Hamid in Sunlight on a Broken Column|Singh, Thakur Ranjit in Sunlight on a Broken Column|Hasan, Saleem in Sunlight on a Broken Column|Husain, Ameer in Sunlight on a Broken Column",1991,House in Sunlight on a Broken Column
2951,205,205,2,I went to Aunt Saira to ask her,,Gender,,,,317|416|1795,"Hasan, Laila in Sunlight on a Broken Column|Hasan, Saira in Sunlight on a Broken Column|Unknown, Ayah in Sunlight on a Broken Column",1991,House in Sunlight on a Broken Column
2954,208,214,3,Only Sita was with Ranjit when,,Gender|Religion,,,,317|325|1079|433|910|913|1087|1069|1070,"Hasan, Laila in Sunlight on a Broken Column|Agarwal, Sita in Sunlight on a Broken Column|Singh, Thakur Ranjit in Sunlight on a Broken Column|Waheed, Nadira in Sunlight on a Broken Column|Hasan, Kemal in Sunlight on a Broken Column|Hasan, Saleem in Sunlight on a Broken Column|Ranjit's personal servant, Unknown in Sunlight on a Broken Column|Mrs. Lal, Unknown in Sunlight on a Broken Column|Dr. Lal, Unknown in Sunlight on a Broken Column",2068,Boathouse in Sunlight on a Broken Column
